ID problema,Descrizione,Stato,Gravità,Punti della storia,Percorso progetto,Tipologia di posizione,PERCORSO,Riga,Colonna,ID evento imprevisto,Collegamento alla Guida,Nome dell'assembly,Versione assembly,Chiave pubblica dell'assembly,Frammento
NuGet.0005,Il pacchetto NuGet è deprecato,Active,Optional,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Azure.Identity 1.13.1,,,,,"Azure.Identity, 1.13.1  Raccomandazione:  This version takes a dependency on a deprecated version of MSAL .NET (Microsoft.Identity.Client). Remove Azure.Identity, and replace with new package Azure.Identity, 1.21.0"
Project.0002,È necessario modificare i framework di destinazione del progetto,Active,Mandatory,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,,,,,,Framework di destinazione corrente: net9.0 Framework di destinazione consigliato: net10.0
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Helpers\UriHelper.cs,13,12,T:System.Uri,,,,,"var url = new Uri(new Uri($""{request.Scheme}://{request.Host.Value}""), relativeUrl).ToString();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Helpers\UriHelper.cs,13,12,M:System.Uri.#ctor(System.String),,,,,"var url = new Uri(new Uri($""{request.Scheme}://{request.Host.Value}""), relativeUrl).ToString();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Helpers\UriHelper.cs,13,12,T:System.Uri,,,,,"var url = new Uri(new Uri($""{request.Scheme}://{request.Host.Value}""), relativeUrl).ToString();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Helpers\UriHelper.cs,13,12,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"var url = new Uri(new Uri($""{request.Scheme}://{request.Host.Value}""), relativeUrl).ToString();"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Helpers\SyncHelper.cs,32,20,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"var predicatesplits = p.Split('(', ')', ',', ' ');"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,60,16,T:System.Uri,,,,,"descriptor.PostLogoutRedirectUris.Add(new Uri(baseUri, ""authentication/logout-callback""));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,60,16,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"descriptor.PostLogoutRedirectUris.Add(new Uri(baseUri, ""authentication/logout-callback""));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,59,16,T:System.Uri,,,,,"descriptor.RedirectUris.Add(new Uri(baseUri, ""authentication/login-callback""));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,59,16,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"descriptor.RedirectUris.Add(new Uri(baseUri, ""authentication/login-callback""));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,49,16,T:System.Uri,,,,,"if (baseUri.Scheme != Uri.UriSchemeHttps && baseUri.Scheme != Uri.UriSchemeHttp)                 {                     throw new InvalidOperationException($""URL client OpenIddict non valido: {baseUri}"");                 }"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,49,16,T:System.Uri,,,,,"if (baseUri.Scheme != Uri.UriSchemeHttps && baseUri.Scheme != Uri.UriSchemeHttp)                 {                     throw new InvalidOperationException($""URL client OpenIddict non valido: {baseUri}"");                 }"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,48,16,T:System.Uri,,,,,"var baseUri = new Uri(clientUri, UriKind.Absolute);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,48,16,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"var baseUri = new Uri(clientUri, UriKind.Absolute);"
Api.0001,Binario incompatibile per la versione .NET selezionata,Active,Mandatory,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Authentication\OpenIddictSeeder.cs,11,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var clientUris = configuration.GetSection(""OpenIddict:ClientUris"").Get<string[]>();"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\TicketsController.cs,1287,16,T:System.Drawing.Font,,,,,"PdfTextSection text = new PdfTextSection(0, 10,                          ""Page: {page_number} of {total_pages}  "",                         new System.Drawing.Font(""Arial"", 8));"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\TicketsController.cs,1287,16,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"PdfTextSection text = new PdfTextSection(0, 10,                          ""Page: {page_number} of {total_pages}  "",                         new System.Drawing.Font(""Arial"", 8));"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\TicketInterventionsController.cs,1204,12,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"var two = lang.Split('-', '_')[0].ToLowerInvariant();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\EmailInboundController.cs,87,12,T:System.Text.Json.JsonDocument,,,,,"using var doc = await JsonDocument.ParseAsync(body, cancellationToken: ct);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\CrmAssistantController.cs,252,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\CrmAssistantController.cs,252,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\SmtpSettingsController.cs,188,16,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\SmtpSettingsController.cs,171,16,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync();
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Controllers\SmtpSettingsController.cs,144,16,T:System.Net.ServicePointManager,,,,,"System.Net.ServicePointManager.ServerCertificateValidationCallback =                     (sender, certificate, chain, sslPolicyErrors) => true;"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,75,16,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(ct);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,T:System.Uri,,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,M:System.Uri.#ctor(System.String),,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,T:System.Uri,,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,T:System.Uri,,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,M:System.Uri.#ctor(System.String),,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Sms\TwilioSmsSender.cs,29,12,T:System.Uri,,,,,"_http.BaseAddress ??= new Uri(""https://api.twilio.com/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\InboundEmailAiService.cs,129,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\InboundEmailAiService.cs,129,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\BrevoEmailTransmitter.cs,62,12,T:System.Net.Http.HttpContent,,,,,var body = await response.Content.ReadAsStringAsync(ct);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\BrevoEmailTransmitter.cs,59,12,T:System.Net.Http.HttpContent,,,,,request.Content = JsonContent.Create(payload);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\EmailTemplateTranslator.cs,107,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\EmailTemplateTranslator.cs,107,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\Email\SendGridEmailTransmitter.cs,64,16,T:System.Net.Http.HttpContent,,,,,var body = await response.Body.ReadAsStringAsync(ct);
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\MaintenanceAppOfflineBackgroundService.cs,20,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var timer = new PeriodicTimer(TimeSpan.FromSeconds(10));
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\ReceiptProcessorService.cs,47,16,T:System.Uri,,,,,"_formRecognizerClient = new DocumentAnalysisClient(new Uri(_endpoint), credential);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\ReceiptProcessorService.cs,47,16,M:System.Uri.#ctor(System.String),,,,,"_formRecognizerClient = new DocumentAnalysisClient(new Uri(_endpoint), credential);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\ReceiptProcessorService.cs,47,16,T:System.Uri,,,,,"_formRecognizerClient = new DocumentAnalysisClient(new Uri(_endpoint), credential);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\ReceiptProcessorService.cs,47,16,M:System.Uri.#ctor(System.String),,,,,"_formRecognizerClient = new DocumentAnalysisClient(new Uri(_endpoint), credential);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\OpenAIChatService.cs,261,20,T:System.Text.Json.JsonDocument,,,,,var json = System.Text.Json.JsonDocument.Parse(response);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\OpenAIChatService.cs,261,20,T:System.Text.Json.JsonDocument,,,,,var json = System.Text.Json.JsonDocument.Parse(response);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\OpenAIChatService.cs,101,20,T:System.Text.Json.JsonDocument,,,,,var json = System.Text.Json.JsonDocument.Parse(response);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\OpenAIChatService.cs,101,20,T:System.Text.Json.JsonDocument,,,,,var json = System.Text.Json.JsonDocument.Parse(response);
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\EmailOutboxBackgroundService.cs,101,12,T:System.Net.ServicePointManager,,,,,"System.Net.ServicePointManager.ServerCertificateValidationCallback = (s, c, chainCert, e) => true;"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\EmailOutboxBackgroundService.cs,54,18,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(15), stoppingToken);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\ReminderBackgroundService.cs,39,18,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(20), stoppingToken);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\QuotesService.cs,560,18,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"value.Split(';', ',')"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\TicketReminderBackgroundService.cs,186,16,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var lead = TimeSpan.FromMinutes(EffectiveMinutes(ticket.IdType, globalMinutes, overrides));"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\TicketReminderBackgroundService.cs,118,16,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var lead = TimeSpan.FromMinutes(EffectiveMinutes(ticket.IdType, globalMinutes, overrides));"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\TicketReminderBackgroundService.cs,42,18,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(25), stoppingToken);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\CrmAssistantService.cs,885,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\CrmAssistantService.cs,885,16,T:System.Text.Json.JsonDocument,,,,,"using var doc = JsonDocument.Parse(text.Substring(start, end - start + 1));"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\EmailInboxBackgroundService.cs,34,18,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(25), stoppingToken);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,T:System.Uri,,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,M:System.Uri.#ctor(System.String),,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,T:System.Uri,,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,T:System.Uri,,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,M:System.Uri.#ctor(System.String),,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Services\BrevoEmailSender.cs,14,12,T:System.Uri,,,,,"_http.BaseAddress = new Uri(""https://api.brevo.com/v3/"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,302,4,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Error"");"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,296,4,T:Microsoft.AspNetCore.Builder.MigrationsEndPointExtensions,,,,,app.UseMigrationsEndPoint();
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,296,4,M:Microsoft.AspNetCore.Builder.MigrationsEndPointExtensions.UseMigrationsEndPoint(Microsoft.AspNetCore.Builder.IApplicationBuilder),,,,,app.UseMigrationsEndPoint();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,192,0,M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection),,,,,builder.Services.AddHttpClient();
Api.0001,Binario incompatibile per la versione .NET selezionata,Active,Mandatory,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,135,0,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,builder.Services.Configure<CRM.Server.Services.Sms.SmsOptions>(      builder.Configuration.GetSection(CRM.Server.Services.Sms.SmsOptions.SectionName));
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,52,0,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options => options.SignIn.RequireConfirmedAccount = true)                  .AddRoles<IdentityRole>()                  .AddEntityFrameworkStores<ApplicationDbContext>()                                    .AddDefaultUI()                  .AddTokenProvider<DataProtectorTokenProvider<ApplicationUser>>(TokenOptions.DefaultProvider);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,52,0,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options => options.SignIn.RequireConfirmedAccount = true)                  .AddRoles<IdentityRole>()                  .AddEntityFrameworkStores<ApplicationDbContext>()                                    .AddDefaultUI()                  .AddTokenProvider<DataProtectorTokenProvider<ApplicationUser>>(TokenOptions.DefaultProvider);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,52,0,T:Microsoft.AspNetCore.Identity.IdentityBuilderUIExtensions,,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options => options.SignIn.RequireConfirmedAccount = true)                  .AddRoles<IdentityRole>()                  .AddEntityFrameworkStores<ApplicationDbContext>()                                    .AddDefaultUI()                  .AddTokenProvider<DataProtectorTokenProvider<ApplicationUser>>(TokenOptions.DefaultProvider);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,52,0,M:Microsoft.AspNetCore.Identity.IdentityBuilderUIExtensions.AddDefaultUI(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options => options.SignIn.RequireConfirmedAccount = true)                  .AddRoles<IdentityRole>()                  .AddEntityFrameworkStores<ApplicationDbContext>()                                    .AddDefaultUI()                  .AddTokenProvider<DataProtectorTokenProvider<ApplicationUser>>(TokenOptions.DefaultProvider);"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,44,0,T:Microsoft.Extensions.DependencyInjection.DatabaseDeveloperPageExceptionFilterServiceExtensions,,,,,builder.Services.AddDatabaseDeveloperPageExceptionFilter();
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,44,0,M:Microsoft.Extensions.DependencyInjection.DatabaseDeveloperPageExceptionFilterServiceExtensions.AddDatabaseDeveloperPageExceptionFilter(Microsoft.Extensions.DependencyInjection.IServiceCollection),,,,,builder.Services.AddDatabaseDeveloperPageExceptionFilter();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\Program.cs,24,0,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.Logging.AddConsole();
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\CRM.Shared.csproj,,,Microsoft.Extensions.Caching.Memory 9.0.4,,,,,"Microsoft.Extensions.Caching.Memory, 9.0.4  Raccomandazione:  Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\CRM.Shared.csproj,,,Microsoft.Extensions.Identity.Stores 9.0.4,,,,,"Microsoft.Extensions.Identity.Stores, 9.0.4  Raccomandazione:  Remove Microsoft.Extensions.Identity.Stores, and replace with new package Microsoft.Extensions.Identity.Stores 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\CRM.Shared.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Raccomandazione:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,È necessario modificare i framework di destinazione del progetto,Active,Mandatory,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\CRM.Shared.csproj,,,,,,,,Framework di destinazione corrente: net9.0 Framework di destinazione consigliato: net10.0
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\Helper\DateTimeHelper.cs,38,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,TimeSpan time = TimeSpan.FromMinutes(minute);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\MsgNotify.cs,75,16,"M:System.Text.Json.JsonSerializer.Deserialize(System.String,System.Type,System.Text.Json.JsonSerializerOptions)",,,,,"var result = (SerializedNotification)JsonSerializer.Deserialize(jsonObject, type, options);"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\MsgNotify.cs,62,12,T:System.Text.Json.JsonDocument,,,,,"using (var jsonDocument = JsonDocument.ParseValue(ref reader))              {                     if (!jsonDocument.RootElement.TryGetProperty(""notificationType"", out var typeProperty))                  {                      throw new JsonException();                  }                  var type = _types.FirstOrDefault(x => x.Name == typeProperty.GetString());                  if (type == null)                  {                      throw new JsonException();                  }                    var jsonObject = jsonDocument.RootElement.GetRawText();                   var result = (SerializedNotification)JsonSerializer.Deserialize(jsonObject, type, options);                  return result;              }"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Shared\CRM.Shared.csproj,File,CRM\Shared\MsgNotify.cs,62,12,T:System.Text.Json.JsonDocument,,,,,"using (var jsonDocument = JsonDocument.ParseValue(ref reader))              {                     if (!jsonDocument.RootElement.TryGetProperty(""notificationType"", out var typeProperty))                  {                      throw new JsonException();                  }                  var type = _types.FirstOrDefault(x => x.Name == typeProperty.GetString());                  if (type == null)                  {                      throw new JsonException();                  }                    var jsonObject = jsonDocument.RootElement.GetRawText();                   var result = (SerializedNotification)JsonSerializer.Deserialize(jsonObject, type, options);                  return result;              }"
Project.0002,È necessario modificare i framework di destinazione del progetto,Active,Mandatory,1,CRM.WebAPI\CRM.WebAPI.csproj,File,CRM.WebAPI\CRM.WebAPI.csproj,,,,,,,,Framework di destinazione corrente: net8.0 Framework di destinazione consigliato: net10.0
